Customer ID,Recency,Frequency,Monetary,Cluster,Customer_Segment
16101,69,3,1938.46,0,Regular Customers
16103,24,16,4762.07,0,Regular Customers
16104,53,8,2476.25,0,Regular Customers
16105,73,4,2049.23,0,Regular Customers
16108,69,3,1393.42,0,Regular Customers
16109,333,1,327.6,1,Lost Customers
16110,157,1,481.79,1,Lost Customers
16111,63,1,562.48,0,Regular Customers
16115,32,4,907.17,0,Regular Customers
16117,37,2,422.19,0,Regular Customers
16118,287,1,4376.25,1,Lost Customers
16119,29,6,1297.45,0,Regular Customers
16120,57,2,1747.77,0,Regular Customers
16121,25,3,609.98,0,Regular Customers
16122,1,3,316.92,0,Regular Customers
16124,53,3,1523.49,0,Regular Customers
16125,2,14,4298.3,0,Regular Customers
16126,14,11,8359.03,0,Regular Customers
16127,361,1,145.06,1,Lost Customers
16128,15,6,1920.83,0,Regular Customers
16129,42,3,1396.05,0,Regular Customers
16130,57,4,987.48,0,Regular Customers
16131,10,6,6450.88,0,Regular Customers
16132,179,2,664.1999999999999,1,Lost Customers
16133,11,23,8403.22,0,Regular Customers
16134,58,3,1527.25,0,Regular Customers
16135,218,1,301.9,1,Lost Customers
16136,298,1,237.42,1,Lost Customers
16137,315,1,422.7,1,Lost Customers
16138,13,3,910.35,0,Regular Customers
16139,357,2,475.74,1,Lost Customers
16140,6,2,832.4200000000001,0,Regular Customers
16141,52,1,335.54,0,Regular Customers
16143,4,7,2485.89,0,Regular Customers
16145,23,8,3005.9500000000003,0,Regular Customers
16146,83,1,212.25,0,Regular Customers
16147,35,4,2023.91,0,Regular Customers
16148,71,1,310.3,0,Regular Customers
16149,64,1,141.70000000000002,0,Regular Customers
16150,7,6,2342.57,0,Regular Customers
16153,55,6,3309.26,0,Regular Customers
16155,16,5,796.9,0,Regular Customers
16156,17,11,3096.14,0,Regular Customers
16158,157,9,628.32,1,Lost Customers
16159,105,3,884.59,0,Regular Customers
16161,3,25,7256.24,0,Regular Customers
16163,0,5,1992.98,0,Regular Customers
16165,140,1,79.9,1,Lost Customers
16166,63,2,435.83,0,Regular Customers
16167,49,5,1386.12,0,Regular Customers
16168,4,40,6848.87,3,Loyal Customers
16170,30,14,4983.95,0,Regular Customers
16172,108,3,744.34,0,Regular Customers
16174,126,4,1237.2,0,Regular Customers
16175,106,3,798.85,0,Regular Customers
16176,56,4,2052.69,0,Regular Customers
16177,71,7,1915.36,0,Regular Customers
16178,36,1,414.7,0,Regular Customers
16180,113,5,5995.69,0,Regular Customers
16182,73,5,3354.0,0,Regular Customers
16183,29,3,739.1,0,Regular Customers
16185,199,1,115.31,1,Lost Customers
16186,7,15,5019.17,0,Regular Customers
16188,43,1,105.8,0,Regular Customers
16190,29,7,2508.4700000000003,0,Regular Customers
16191,10,11,10507.5,0,Regular Customers
16192,370,1,351.3,1,Lost Customers
16193,45,1,315.98,0,Regular Customers
16194,10,1,308.6,0,Regular Customers
16195,358,1,323.25,1,Lost Customers
16196,123,1,93.3,0,Regular Customers
16197,104,9,2016.71,0,Regular Customers
16198,72,1,629.36,0,Regular Customers
16199,27,7,942.75,0,Regular Customers
16200,17,10,4562.83,0,Regular Customers
16201,50,1,248.65,0,Regular Customers
16202,52,8,2136.72,0,Regular Customers
16203,7,3,521.64,0,Regular Customers
16204,15,2,538.53,0,Regular Customers
16205,31,3,1069.23,0,Regular Customers
16206,22,9,2065.26,0,Regular Customers
16208,29,8,2776.19,0,Regular Customers
16209,17,4,1884.16,0,Regular Customers
16210,3,19,17403.21,0,Regular Customers
16211,56,2,543.5699999999999,0,Regular Customers
16212,253,2,603.37,1,Lost Customers
16214,70,1,975.5,0,Regular Customers
16218,8,7,1355.29,0,Regular Customers
16219,135,1,40.8,0,Regular Customers
16221,2,7,1370.65,0,Regular Customers
16222,356,1,498.5,1,Lost Customers
16223,9,2,1102.35,0,Regular Customers
16224,22,1,321.24,0,Regular Customers
16225,37,10,1771.09,0,Regular Customers
16226,13,2,417.05,0,Regular Customers
16227,129,2,713.0,0,Regular Customers
16228,20,3,890.8100000000001,0,Regular Customers
16229,16,4,1857.26,0,Regular Customers
16231,14,4,1078.22,0,Regular Customers
16232,55,3,1722.09,0,Regular Customers
16233,1,7,1429.03,0,Regular Customers
16234,111,3,333.18,0,Regular Customers
16235,10,4,1186.4,0,Regular Customers
16237,72,1,136.65,0,Regular Customers
16238,57,1,63.66,0,Regular Customers
16239,17,4,1078.0,0,Regular Customers
16241,4,4,1721.44,0,Regular Customers
16242,16,7,3871.19,0,Regular Customers
16244,7,1,1056.63,0,Regular Customers
16246,94,2,827.25,0,Regular Customers
16250,8,2,401.94,0,Regular Customers
16251,147,1,128.31,1,Lost Customers
16252,17,1,295.09000000000003,0,Regular Customers
16253,55,5,3626.29,0,Regular Customers
16254,13,3,985.14,0,Regular Customers
16255,0,8,2286.89,0,Regular Customers
16256,128,2,876.9399999999999,0,Regular Customers
16258,22,10,6739.01,0,Regular Customers
16259,45,3,361.94,0,Regular Customers
16261,21,2,312.62,0,Regular Customers
16262,13,1,755.15,0,Regular Customers
16263,58,1,351.01,0,Regular Customers
16264,73,2,837.53,0,Regular Customers
16265,21,3,1488.17,0,Regular Customers
16266,58,7,896.06,0,Regular Customers
16267,226,1,186.66,1,Lost Customers
16269,72,1,717.57,0,Regular Customers
16271,92,5,2033.78,0,Regular Customers
16273,283,2,336.04,1,Lost Customers
16274,8,1,357.95,0,Regular Customers
16275,109,2,1591.24,0,Regular Customers
16276,114,2,1818.79,0,Regular Customers
16277,368,1,188.69,1,Lost Customers
16278,115,2,551.46,0,Regular Customers
16279,20,6,4195.5,0,Regular Customers
16280,360,1,238.05,1,Lost Customers
16281,58,2,1361.96,0,Regular Customers
16282,122,2,1139.28,0,Regular Customers
16283,53,3,2833.01,0,Regular Customers
16284,28,1,205.8,0,Regular Customers
16285,281,1,176.9,1,Lost Customers
16286,112,2,328.95,0,Regular Customers
16287,11,4,864.48,0,Regular Customers
16288,105,1,129.85,0,Regular Customers
16289,97,1,136.31,0,Regular Customers
16290,99,4,2069.3,0,Regular Customers
16291,317,1,117.72,1,Lost Customers
16292,15,4,951.51,0,Regular Customers
16293,2,6,2408.96,0,Regular Customers
16294,111,1,126.05,0,Regular Customers
16296,261,4,1313.67,1,Lost Customers
16298,32,4,487.5,0,Regular Customers
16299,112,1,193.65,0,Regular Customers
16300,65,3,1392.43,0,Regular Customers
16301,371,1,107.33,1,Lost Customers
16303,27,4,2567.64,0,Regular Customers
16304,329,1,381.66,1,Lost Customers
16306,2,2,560.55,0,Regular Customers
16307,64,3,1194.92,0,Regular Customers
16308,41,3,2560.0,0,Regular Customers
16310,49,2,460.08,0,Regular Customers
16312,67,1,171.15,0,Regular Customers
16314,24,3,1491.4,0,Regular Customers
16315,171,1,176.34,1,Lost Customers
16316,15,5,2806.0,0,Regular Customers
16317,185,2,850.86,1,Lost Customers
16320,88,4,4590.53,0,Regular Customers
16321,261,2,230.9,1,Lost Customers
16323,212,1,146.16,1,Lost Customers
16325,59,9,3003.26,0,Regular Customers
16326,18,10,1716.03,0,Regular Customers
16327,4,11,6887.12,0,Regular Customers
16328,198,1,310.83,1,Lost Customers
16329,62,4,1703.07,0,Regular Customers
16330,59,4,382.42,0,Regular Customers
16331,67,6,2037.7,0,Regular Customers
16332,66,4,417.21,0,Regular Customers
16334,127,1,277.48,0,Regular Customers
16335,186,7,2774.0,1,Lost Customers
16336,55,4,3517.69,0,Regular Customers
16340,74,2,976.99,0,Regular Customers
16341,72,3,1878.92,0,Regular Customers
16343,42,1,316.59,0,Regular Customers
16344,144,3,741.3199999999999,1,Lost Customers
16345,118,1,623.33,0,Regular Customers
16346,20,1,224.51,0,Regular Customers
16347,23,9,2621.76,0,Regular Customers
16348,65,1,328.77,0,Regular Customers
16350,9,5,1137.42,0,Regular Customers
16351,46,12,3176.13,0,Regular Customers
16353,4,16,3323.75,0,Regular Customers
16354,14,3,733.71,0,Regular Customers
16355,10,1,416.35,0,Regular Customers
16356,11,3,204.1,0,Regular Customers
16357,16,1,209.49,0,Regular Customers
16358,29,1,892.1500000000001,0,Regular Customers
16359,11,7,946.83,0,Regular Customers
16362,72,1,212.17,0,Regular Customers
16365,2,7,1766.78,0,Regular Customers
16366,217,3,1220.83,1,Lost Customers
16367,18,1,557.91,0,Regular Customers
16368,70,1,142.78,0,Regular Customers
16369,71,4,1111.15,0,Regular Customers
16371,83,1,157.2,0,Regular Customers
16372,44,3,960.68,0,Regular Customers
16373,17,2,309.49,0,Regular Customers
16374,37,3,1298.42,0,Regular Customers
16375,105,2,104.0,0,Regular Customers
16377,252,1,632.28,1,Lost Customers
16381,30,2,258.7,0,Regular Customers
16382,43,2,353.1,0,Regular Customers
16383,31,5,2306.48,0,Regular Customers
16384,64,2,774.4499999999999,0,Regular Customers
16385,1,3,474.72,0,Regular Customers
16386,22,1,785.39,0,Regular Customers
16387,30,4,824.19,0,Regular Customers
16388,288,1,186.05,1,Lost Customers
16390,171,3,467.5,1,Lost Customers
16391,35,4,1103.61,0,Regular Customers
16392,48,2,541.86,0,Regular Customers
16393,4,11,2515.45,0,Regular Customers
16395,28,9,2050.95,0,Regular Customers
16396,111,1,137.8,0,Regular Customers
16397,263,1,127.88,1,Lost Customers
16399,24,1,233.25,0,Regular Customers
16400,30,8,2855.51,0,Regular Customers
16401,14,11,2750.83,0,Regular Customers
16402,4,1,211.8,0,Regular Customers
16406,85,2,389.61,0,Regular Customers
16407,24,4,694.72,0,Regular Customers
16408,226,1,231.93,1,Lost Customers
16409,15,7,3680.16,0,Regular Customers
16410,369,1,130.32,1,Lost Customers
16411,4,3,695.54,0,Regular Customers
16412,28,4,495.4,0,Regular Customers
16413,10,1,266.78000000000003,0,Regular Customers
16414,66,3,433.46,0,Regular Customers
16415,218,2,509.09,1,Lost Customers
16416,25,6,1921.48,0,Regular Customers
16417,127,1,35.7,0,Regular Customers
16418,43,2,426.67,0,Regular Customers
16419,212,2,515.1899999999999,1,Lost Customers
16420,31,1,75.0,0,Regular Customers
16421,11,3,526.27,0,Regular Customers
16422,4,59,28967.07,3,Loyal Customers
16424,17,1,309.5,0,Regular Customers
16428,48,3,660.28,0,Regular Customers
16430,16,6,817.09,0,Regular Customers
16433,43,1,200.26,0,Regular Customers
16434,81,5,1219.49,0,Regular Customers
16435,147,3,1011.57,1,Lost Customers
16436,303,3,329.34,1,Lost Customers
16437,16,2,301.25,0,Regular Customers
16439,357,1,310.70000000000005,1,Lost Customers
16440,128,1,216.3,0,Regular Customers
16441,52,3,653.23,0,Regular Customers
16442,239,2,282.68,1,Lost Customers
16443,155,1,162.24,1,Lost Customers
16444,25,13,3001.91,0,Regular Customers
16445,21,3,372.22,0,Regular Customers
16447,225,2,516.13,1,Lost Customers
16448,106,1,178.98000000000002,0,Regular Customers
16450,219,2,1193.81,1,Lost Customers
16451,196,2,746.1800000000001,1,Lost Customers
16452,265,2,332.17,1,Lost Customers
16453,165,2,251.71,1,Lost Customers
16454,241,2,24.05,1,Lost Customers
16455,6,6,2543.19,0,Regular Customers
16456,8,9,4704.54,0,Regular Customers
16458,10,12,2232.6,0,Regular Customers
16459,364,1,71.78999999999999,1,Lost Customers
16461,225,2,1463.8,1,Lost Customers
16465,55,2,746.24,0,Regular Customers
16466,18,8,2235.13,0,Regular Customers
16467,143,7,2869.16,0,Regular Customers
16468,105,2,712.62,0,Regular Customers
16469,149,1,178.48000000000002,1,Lost Customers
16470,31,7,1696.21,0,Regular Customers
16471,28,3,966.03,0,Regular Customers
16472,69,2,789.6,0,Regular Customers
16473,9,1,154.72,0,Regular Customers
16476,66,1,350.35,0,Regular Customers
16477,6,5,1825.56,0,Regular Customers
16481,317,1,453.38,1,Lost Customers
16485,67,4,1931.03,0,Regular Customers
16486,172,1,134.36,1,Lost Customers
16487,212,2,209.4,1,Lost Customers
16489,15,2,303.7,0,Regular Customers
16490,71,1,205.41000000000005,0,Regular Customers
16491,48,1,801.66,0,Regular Customers
16492,175,1,385.56,1,Lost Customers
16493,79,3,780.46,0,Regular Customers
16496,66,3,731.25,0,Regular Customers
16497,48,17,3729.59,0,Regular Customers
16499,9,6,2212.89,0,Regular Customers
16500,9,3,443.05,0,Regular Customers
16501,18,1,1237.23,0,Regular Customers
16502,255,2,266.5,1,Lost Customers
16503,30,7,2182.41,0,Regular Customers
16507,207,1,152.76,1,Lost Customers
16508,265,1,248.8,1,Lost Customers
16510,7,6,1851.9,0,Regular Customers
16511,32,3,868.76,0,Regular Customers
16515,14,5,1589.17,0,Regular Customers
16518,56,2,475.05,0,Regular Customers
16519,0,3,341.18,0,Regular Customers
16520,0,4,1436.05,0,Regular Customers
16521,50,3,1148.01,0,Regular Customers
16522,70,2,433.36,0,Regular Customers
16523,50,7,2497.86,0,Regular Customers
16524,81,2,308.14,0,Regular Customers
16525,1,23,11555.19,0,Regular Customers
16526,219,1,426.85,1,Lost Customers
16527,59,1,1044.38,0,Regular Customers
16529,112,3,1556.75,0,Regular Customers
16530,303,1,48.35,1,Lost Customers
16531,16,4,1053.74,0,Regular Customers
16532,66,2,2007.84,0,Regular Customers
16534,277,1,635.9,1,Lost Customers
16535,20,2,407.84,0,Regular Customers
16537,276,1,23.35,1,Lost Customers
16538,176,3,399.62,1,Lost Customers
16539,8,7,2343.2,0,Regular Customers
16540,49,1,226.7,0,Regular Customers
16541,370,1,424.03,1,Lost Customers
16542,36,1,137.7,0,Regular Customers
16543,226,1,292.21,1,Lost Customers
16544,154,4,376.7000000000001,1,Lost Customers
16545,10,1,350.52,0,Regular Customers
16546,7,4,4819.32,0,Regular Customers
16547,181,1,111.71,1,Lost Customers
16548,234,1,30.15,1,Lost Customers
16549,32,24,9027.55,0,Regular Customers
16550,3,14,7136.16,0,Regular Customers
16551,58,4,1315.0,0,Regular Customers
16552,8,1,95.29,0,Regular Customers
16553,31,21,10924.19,0,Regular Customers
16554,21,5,2004.62,0,Regular Customers
16555,140,4,1629.79,0,Regular Customers
16556,10,10,4698.79,0,Regular Customers
16558,1,19,5535.02,0,Regular Customers
16559,32,1,185.2,0,Regular Customers
16560,32,6,2206.9700000000003,0,Regular Customers
16562,111,1,223.86,0,Regular Customers
16563,35,5,3345.02,0,Regular Customers
16564,204,1,87.8,1,Lost Customers
16565,41,3,599.35,0,Regular Customers
16568,62,2,1020.9,0,Regular Customers
16569,266,4,1331.03,1,Lost Customers
16570,14,10,3695.91,0,Regular Customers
16571,30,7,2827.05,0,Regular Customers
16574,58,2,850.34,0,Regular Customers
16576,55,2,540.87,0,Regular Customers
16577,301,1,380.0,1,Lost Customers
16578,261,1,156.6,1,Lost Customers
16579,60,1,295.05,0,Regular Customers
16583,8,2,297.95,0,Regular Customers
16584,67,3,2227.59,0,Regular Customers
16585,228,2,341.59,1,Lost Customers
16586,79,2,998.83,0,Regular Customers
16588,21,4,1361.28,0,Regular Customers
16589,85,1,153.12,0,Regular Customers
16590,35,2,605.9,0,Regular Customers
16592,10,12,3694.23,0,Regular Customers
16593,25,5,741.11,0,Regular Customers
16595,11,4,1450.02,0,Regular Customers
16596,1,3,329.48,0,Regular Customers
16599,20,1,172.8,0,Regular Customers
16600,9,7,1339.89,0,Regular Customers
16601,25,2,439.45,0,Regular Customers
16602,23,1,235.25,0,Regular Customers
16604,197,2,432.45,1,Lost Customers
16605,359,1,60.48,1,Lost Customers
16606,39,2,357.66,0,Regular Customers
16607,34,11,2359.16,0,Regular Customers
16608,88,2,1288.72,0,Regular Customers
16611,38,5,1655.64,0,Regular Customers
16612,14,5,2057.77,0,Regular Customers
16614,37,2,673.6,0,Regular Customers
16615,261,1,291.5,1,Lost Customers
16619,18,3,1712.12,0,Regular Customers
16620,24,4,1579.97,0,Regular Customers
16622,178,1,225.4,1,Lost Customers
16623,36,3,885.79,0,Regular Customers
16625,57,4,1320.95,0,Regular Customers
16628,42,2,130.05,0,Regular Customers
16630,42,1,106.8,0,Regular Customers
16631,116,7,1892.52,0,Regular Customers
16632,120,2,406.4,0,Regular Customers
16634,7,5,1596.71,0,Regular Customers
16635,41,1,473.0,0,Regular Customers
16636,73,4,3802.04,0,Regular Customers
16638,3,6,749.8100000000001,0,Regular Customers
16639,44,1,490.47,0,Regular Customers
16640,32,1,179.4,0,Regular Customers
16641,336,1,323.40000000000003,1,Lost Customers
16642,50,1,389.12,0,Regular Customers
16643,57,1,435.6,0,Regular Customers
16645,370,1,160.39,1,Lost Customers
16646,84,1,678.8,0,Regular Customers
16647,77,2,327.84,0,Regular Customers
16648,90,2,382.14,0,Regular Customers
16649,155,1,306.58000000000004,1,Lost Customers
16650,55,6,1397.69,0,Regular Customers
16651,221,1,136.2,1,Lost Customers
16652,39,9,10776.42,0,Regular Customers
16654,3,5,1110.2,0,Regular Customers
16655,46,7,2753.85,0,Regular Customers
16656,55,15,8207.37,0,Regular Customers
16658,3,6,690.83,0,Regular Customers
16660,57,3,611.9000000000001,0,Regular Customers
16661,175,4,986.63,1,Lost Customers
16662,29,1,163.8,0,Regular Customers
16663,364,1,165.0,1,Lost Customers
16664,204,1,109.2,1,Lost Customers
16666,256,1,106.96,1,Lost Customers
16668,22,7,555.7,0,Regular Customers
16670,28,9,3934.25,0,Regular Customers
16673,314,1,188.83,1,Lost Customers
16675,76,2,608.86,0,Regular Customers
16676,37,2,769.78,0,Regular Customers
16677,46,2,880.62,0,Regular Customers
16679,1,3,663.31,0,Regular Customers
16680,163,2,637.75,1,Lost Customers
16681,276,1,151.5,1,Lost Customers
16683,168,1,320.25,1,Lost Customers
16684,14,27,80489.21,3,Loyal Customers
16686,24,9,2008.09,0,Regular Customers
16687,25,1,157.63,0,Regular Customers
16690,28,2,127.45,0,Regular Customers
16691,53,2,178.83,0,Regular Customers
16692,43,2,638.6999999999999,0,Regular Customers
16693,46,3,717.45,0,Regular Customers
16694,358,1,98.3,1,Lost Customers
16695,196,2,193.15,1,Lost Customers
16699,15,7,994.6,0,Regular Customers
16700,1,13,4091.16,0,Regular Customers
16701,58,13,4518.43,0,Regular Customers
16702,50,4,1110.83,0,Regular Customers
16704,253,2,695.66,1,Lost Customers
16705,35,22,29480.061,3,Loyal Customers
16707,35,4,551.11,0,Regular Customers
16709,14,9,6057.59,0,Regular Customers
16710,3,13,3866.05,0,Regular Customers
16711,14,4,1217.45,0,Regular Customers
16712,36,2,621.5600000000001,0,Regular Customers
16713,1,18,7637.56,0,Regular Customers
16714,305,1,368.27,1,Lost Customers
16715,197,1,323.8,1,Lost Customers
16716,265,1,1248.48,1,Lost Customers
16717,1,9,3127.85,0,Regular Customers
16718,4,5,3023.78,0,Regular Customers
16719,3,8,2182.88,0,Regular Customers
16720,11,2,640.24,0,Regular Customers
16722,1,11,4258.27,0,Regular Customers
16723,78,2,712.48,0,Regular Customers
16724,39,1,147.35,0,Regular Customers
16725,6,8,1101.09,0,Regular Customers
16726,18,2,706.39,0,Regular Customers
16727,27,3,1164.6,0,Regular Customers
16731,283,1,174.05,1,Lost Customers
16732,38,3,3783.89,0,Regular Customers
16733,164,1,259.68,1,Lost Customers
16735,28,9,3970.0,0,Regular Customers
16736,140,5,2956.56,0,Regular Customers
16737,212,1,417.6,1,Lost Customers
16739,171,1,463.43,1,Lost Customers
16740,30,1,236.81,0,Regular Customers
16741,260,1,173.06,1,Lost Customers
16742,127,13,2387.71,0,Regular Customers
16743,91,7,2015.17,0,Regular Customers
16746,18,24,11368.74,0,Regular Customers
16748,23,9,2121.43,0,Regular Customers
16749,226,2,4387.08,1,Lost Customers
16752,7,1,207.5,0,Regular Customers
16754,7,29,65500.07,3,Loyal Customers
16755,102,4,1403.75,0,Regular Customers
16756,39,6,1072.97,0,Regular Customers
16757,44,1,163.65,0,Regular Customers
16760,65,1,228.0,0,Regular Customers
16763,373,1,352.85,1,Lost Customers
16765,17,1,420.75,0,Regular Customers
16767,53,4,2493.2,0,Regular Customers
16768,18,6,1230.03,0,Regular Customers
16769,113,3,761.36,0,Regular Customers
16770,7,5,1162.03,0,Regular Customers
16771,92,5,1720.79,0,Regular Customers
16772,58,3,3723.55,0,Regular Customers
16773,71,2,249.65,0,Regular Customers
16774,58,4,932.93,0,Regular Customers
16775,2,6,1361.23,0,Regular Customers
16776,50,1,231.57,0,Regular Customers
16777,48,3,1081.41,0,Regular Customers
16779,1,32,22638.52,3,Loyal Customers
16780,42,1,180.36,0,Regular Customers
16781,7,2,623.0,0,Regular Customers
16782,0,26,8158.51,0,Regular Customers
16783,71,1,391.95,0,Regular Customers
16784,11,4,788.93,0,Regular Customers
16785,44,1,533.78,0,Regular Customers
16786,28,1,51.84,0,Regular Customers
16787,32,4,1035.43,0,Regular Customers
16788,39,3,1352.82,0,Regular Customers
16791,18,8,2316.91,0,Regular Customers
16792,18,3,513.08,0,Regular Customers
16794,15,5,868.1999999999999,0,Regular Customers
16795,0,3,2077.51,0,Regular Customers
16797,28,5,1827.77,0,Regular Customers
16798,189,3,848.71,1,Lost Customers
16799,67,2,495.98,0,Regular Customers
16802,314,2,582.61,1,Lost Customers
16805,212,3,636.65,1,Lost Customers
16807,105,3,1002.29,0,Regular Customers
16809,67,4,812.74,0,Regular Customers
16810,55,1,532.5,0,Regular Customers
16812,13,3,1912.65,0,Regular Customers
16814,4,16,5990.61,0,Regular Customers
16815,88,2,410.97,0,Regular Customers
16817,3,5,1200.15,0,Regular Customers
16819,100,2,182.59,0,Regular Customers
16821,16,1,113.35,0,Regular Customers
16822,321,1,181.39,1,Lost Customers
16823,22,6,1901.71,0,Regular Customers
16824,28,1,225.6,0,Regular Customers
16825,13,3,1051.71,0,Regular Customers
16827,28,5,392.13,0,Regular Customers
16829,23,1,316.1,0,Regular Customers
16830,77,3,881.59,0,Regular Customers
16831,199,1,91.8,1,Lost Customers
16832,63,2,218.46,0,Regular Customers
16833,74,2,1302.51,0,Regular Customers
16834,309,1,485.5,1,Lost Customers
16835,8,5,1357.56,0,Regular Customers
16836,41,2,530.5,0,Regular Customers
16838,165,2,570.76,1,Lost Customers
16839,4,11,5716.14,0,Regular Customers
16840,238,2,139.85,1,Lost Customers
16841,63,6,2136.24,0,Regular Customers
16843,57,19,9374.86,0,Regular Customers
16844,197,2,614.34,1,Lost Customers
16845,253,1,253.88,1,Lost Customers
16846,212,2,628.09,1,Lost Customers
16847,253,1,421.4500000000001,1,Lost Customers
16848,11,3,1130.2,0,Regular Customers
16854,52,2,1408.96,0,Regular Customers
16856,52,2,323.09000000000003,0,Regular Customers
16857,77,1,352.8,0,Regular Customers
16858,3,10,4292.59,0,Regular Customers
16859,51,5,1184.6,0,Regular Customers
16860,87,3,1610.62,0,Regular Customers
16861,25,3,772.83,0,Regular Customers
16862,182,4,662.33,1,Lost Customers
16863,1,2,495.72,0,Regular Customers
16864,69,2,409.25,0,Regular Customers
16865,36,1,130.95,0,Regular Customers
16867,324,1,76.74000000000001,1,Lost Customers
16868,29,3,393.39,0,Regular Customers
16870,104,1,450.16,0,Regular Customers
16872,62,3,533.11,0,Regular Customers
16873,64,6,7493.77,0,Regular Customers
16874,14,1,217.74,0,Regular Customers
16875,72,6,2139.0,0,Regular Customers
16876,38,1,136.01,0,Regular Customers
16880,128,1,321.78,0,Regular Customers
16883,6,18,2119.86,0,Regular Customers
16884,191,2,644.08,1,Lost Customers
16885,20,1,239.23,0,Regular Customers
16886,91,1,134.0,0,Regular Customers
16887,35,2,465.84,0,Regular Customers
16888,35,3,437.15,0,Regular Customers
16889,32,3,952.23,0,Regular Customers
16890,111,3,285.41,0,Regular Customers
16891,6,7,1247.12,0,Regular Customers
16892,189,2,236.56,1,Lost Customers
16893,1,2,255.84,0,Regular Customers
16894,137,3,1324.06,0,Regular Customers
16895,73,4,902.28,0,Regular Customers
16896,190,1,103.95,1,Lost Customers
16898,3,3,507.56,0,Regular Customers
16899,13,2,439.46,0,Regular Customers
16901,364,1,204.26,1,Lost Customers
16903,15,2,689.04,0,Regular Customers
16904,2,7,1378.1,0,Regular Customers
16905,6,11,1931.72,0,Regular Customers
16906,63,3,869.03,0,Regular Customers
16907,0,5,726.25,0,Regular Customers
16908,357,1,252.59,1,Lost Customers
16911,270,2,255.25,1,Lost Customers
16912,56,4,1904.93,0,Regular Customers
16913,286,2,310.47,1,Lost Customers
16915,21,5,921.5,0,Regular Customers
16916,7,3,547.14,0,Regular Customers
16917,267,1,1466.31,1,Lost Customers
16918,57,10,2144.47,0,Regular Customers
16919,3,14,2529.46,0,Regular Customers
16920,46,1,355.45,0,Regular Customers
16921,77,2,276.88,0,Regular Customers
16922,207,1,611.08,1,Lost Customers
16923,10,13,6130.75,0,Regular Customers
16925,175,1,125.65,1,Lost Customers
16926,6,5,1191.1,0,Regular Customers
16928,8,13,1265.63,0,Regular Customers
16931,4,3,629.4,0,Regular Customers
16932,58,2,278.77,0,Regular Customers
16933,24,7,2618.02,0,Regular Customers
16934,18,4,1160.06,0,Regular Customers
16935,16,3,535.1,0,Regular Customers
16936,20,1,288.49,0,Regular Customers
16937,134,1,202.1,0,Regular Customers
16938,16,5,4306.8,0,Regular Customers
16939,123,3,449.0,0,Regular Customers
16940,85,5,3377.78,0,Regular Customers
16941,246,1,33.0,1,Lost Customers
16943,174,2,482.76,1,Lost Customers
16944,244,1,101.36,1,Lost Customers
16945,28,14,4202.66,0,Regular Customers
16946,18,5,1222.04,0,Regular Customers
16947,97,4,548.73,0,Regular Customers
16948,64,4,433.75,0,Regular Customers
16950,2,8,2605.81,0,Regular Customers
16952,76,3,631.17,0,Regular Customers
16954,14,11,3996.8,0,Regular Customers
16955,3,4,790.74,0,Regular Customers
16958,70,1,809.44,0,Regular Customers
16960,25,5,1536.38,0,Regular Customers
16961,23,2,560.39,0,Regular Customers
16962,44,1,251.04,0,Regular Customers
16964,368,2,207.85,1,Lost Customers
16970,261,1,71.4,1,Lost Customers
16972,17,2,786.25,0,Regular Customers
16973,21,1,127.0,0,Regular Customers
16974,157,2,365.5,1,Lost Customers
16975,58,3,926.12,0,Regular Customers
16977,30,4,496.0,0,Regular Customers
16978,301,2,424.55,1,Lost Customers
16979,18,3,1007.74,0,Regular Customers
16980,63,1,394.37,0,Regular Customers
16983,4,5,1778.97,0,Regular Customers
16984,39,7,6273.45,0,Regular Customers
16985,11,13,5459.04,0,Regular Customers
16986,80,9,3015.55,0,Regular Customers
16987,11,4,910.85,0,Regular Customers
16988,14,1,256.55,0,Regular Customers
16990,57,1,165.0,0,Regular Customers
16991,56,1,1041.21,0,Regular Customers
16992,22,8,3862.19,0,Regular Customers
16993,98,2,1950.95,0,Regular Customers
16996,17,3,666.6500000000001,0,Regular Customers
16998,79,1,107.0,0,Regular Customers
17000,31,2,406.3,0,Regular Customers
17001,11,8,2651.23,0,Regular Customers
17002,78,4,1077.82,0,Regular Customers
17003,37,4,830.16,0,Regular Customers
17004,27,2,1012.22,0,Regular Customers
17005,105,2,742.36,0,Regular Customers
17006,27,4,854.54,0,Regular Customers
17007,72,1,230.17,0,Regular Customers
17008,64,1,81.36,0,Regular Customers
17009,186,1,242.06,1,Lost Customers
17011,282,2,400.8,1,Lost Customers
17012,360,1,384.16,1,Lost Customers
17016,211,1,552.4,1,Lost Customers
17017,0,13,5416.349999999999,0,Regular Customers
17018,22,4,1367.6,0,Regular Customers
17019,3,8,2739.59,0,Regular Customers
17020,177,2,935.62,1,Lost Customers
17021,77,6,1182.22,0,Regular Customers
17022,67,1,189.0,0,Regular Customers
17023,52,3,800.18,0,Regular Customers
17025,8,4,1152.87,0,Regular Customers
17026,4,2,54.15,0,Regular Customers
17027,81,3,436.82,0,Regular Customers
17028,216,3,1593.83,1,Lost Customers
17029,17,5,1421.3,0,Regular Customers
17031,13,4,2393.5,0,Regular Customers
17032,182,8,3004.6,1,Lost Customers
17033,32,1,302.65000000000003,0,Regular Customers
